0,0.066666667,0.033333333,0,0.066666667,0.066666667,0,0,0.033333333,0.033333333,0.066666667,0.033333333,0,0.066666667,0.033333333,0.066666667,0
1,0.03030303,0,0,0.12121212,0.03030303,0.060606061,0.03030303,0,0,0.060606061,0.03030303,0.03030303,0,0,0.03030303,0.03030303
2,0.090909091,0,0,0,0.18181818,0,0.090909091,0.090909091,0,0,0,0,0,0,0,0
3,0.027777778,0.055555556,0.055555556,0,0,0,0.055555556,0,0.083333333,0.055555556,0,0,0.083333333,0,0.11111111,0
4,0.032786885,0.081967213,0.032786885,0.049180328,0.016393443,0.016393443,0.032786885,0.016393443,0.016393443,0.032786885,0.06557377,0.049180328,0.016393443,0.032786885,0.032786885,0.032786885
5,0.026548673,0.017699115,0,0.017699115,0.026548673,0.053097345,0.03539823,0.026548673,0.03539823,0.044247788,0.026548673,0.061946903,0.044247788,0.03539823,0.017699115,0.026548673
6,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0,0.055555556,0.055555556,0,0.11111111,0,0.055555556,0,0.055555556,0
7,0.076923077,0.076923077,0,0,0,0.076923077,0.076923077,0,0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077
8,0.071428571,0.071428571,0,0.071428571,0,0.14285714,0,0,0,0.071428571,0,0,0.071428571,0,0,0.14285714
9,0.04,0,0.08,0.08,0.04,0.04,0,0.08,0,0.08,0,0.04,0,0.04,0,0
10,0,0,0.055555556,0,0,0,0,0.11111111,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0.055555556,0
11,0.022988506,0.057471264,0.045977011,0.011494253,0.08045977,0.011494253,0.011494253,0.057471264,0.022988506,0.057471264,0.022988506,0.034482759,0.057471264,0,0.045977011,0.068965517
12,0.047619048,0,0,0.047619048,0.047619048,0,0.047619048,0,0,0,0.047619048,0.095238095,0.047619048,0.095238095,0.095238095,0.047619048
13,0.066666667,0,0.13333333,0.066666667,0,0.066666667,0.066666667,0,0,0.066666667,0,0.066666667,0,0,0,0
14,0,0.023255814,0.093023256,0.023255814,0.046511628,0.023255814,0.069767442,0,0.023255814,0.023255814,0.093023256,0.046511628,0.023255814,0.069767442,0,0.023255814
15,0.041666667,0,0,0.041666667,0.041666667,0,0,0,0.083333333,0,0,0,0.125,0.041666667,0.041666667,0
16,0.043478261,0.065217391,0.02173913,0.065217391,0.02173913,0.065217391,0,0,0.043478261,0.043478261,0,0,0.043478261,0.065217391,0,0.02173913
17,0.035714286,0.071428571,0.035714286,0.053571429,0.035714286,0.035714286,0,0.017857143,0.017857143,0.071428571,0.053571429,0.053571429,0.017857143,0.053571429,0.053571429,0.017857143
18,0.0625,0.041666667,0.041666667,0.020833333,0.010416667,0.052083333,0.010416667,0.041666667,0.010416667,0.020833333,0.03125,0.041666667,0.020833333,0.052083333,0.020833333,0.020833333
19,0.028571429,0.11428571,0.028571429,0.085714286,0,0.028571429,0.028571429,0.057142857,0,0,0.057142857,0,0.028571429,0.057142857,0.057142857,0.057142857
20,0,0,0.055555556,0.11111111,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0,0,0.055555556,0.055555556,0.055555556,0.11111111
21,0.071428571,0.035714286,0,0,0.035714286,0,0.071428571,0.035714286,0.035714286,0,0.035714286,0.035714286,0,0.035714286,0.14285714,0.071428571
22,0.051282051,0.025641026,0.051282051,0.012820513,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.012820513,0.025641026,0.025641026,0.038461538
23,0,0,0.1025641,0.076923077,0.025641026,0,0,0.1025641,0,0.051282051,0.025641026,0.051282051,0,0.051282051,0,0
24,0.026666667,0.026666667,0.04,0.013333333,0.026666667,0.066666667,0.026666667,0.066666667,0.013333333,0.026666667,0.026666667,0.026666667,0.013333333,0.053333333,0.053333333,0.04
25,0,0,0,0,0,0,0,0.16666667,0,0.083333333,0,0.083333333,0.083333333,0,0,0.16666667
26,0.04,0.04,0.06,0.02,0.04,0.04,0,0.08,0.04,0.02,0,0.02,0.04,0.02,0.04,0.08
27,0.064516129,0.016129032,0.032258065,0.048387097,0.064516129,0.016129032,0.032258065,0,0.080645161,0.048387097,0.048387097,0,0.032258065,0.048387097,0,0.048387097
28,0.026315789,0.026315789,0.078947368,0.026315789,0.052631579,0,0.026315789,0.052631579,0.026315789,0.078947368,0.078947368,0.052631579,0,0.026315789,0.026315789,0.052631579
29,0.096774194,0,0.096774194,0.032258065,0,0,0.032258065,0.064516129,0,0,0.064516129,0,0.032258065,0.032258065,0,0.064516129
30,0.0080645161,0.040322581,0.040322581,0.048387097,0.016129032,0.040322581,0.016129032,0.040322581,0.064516129,0.040322581,0.024193548,0.016129032,0.016129032,0.032258065,0.032258065,0.0080645161
31,0.015151515,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.045454545,0.015151515,0.060606061,0.060606061,0.075757576,0.015151515,0.045454545,0.090909091,0.045454545,0.03030303
32,0.027777778,0.027777778,0.083333333,0,0.027777778,0.083333333,0.083333333,0,0,0.027777778,0.055555556,0.055555556,0,0.027777778,0,0.027777778
33,0.028985507,0.10144928,0,0.028985507,0.072463768,0.028985507,0.043478261,0.057971014,0,0.043478261,0.057971014,0,0.028985507,0.043478261,0.014492754,0.028985507
34,0,0.051282051,0.051282051,0.051282051,0.025641026,0,0,0,0,0.051282051,0.051282051,0.051282051,0,0.051282051,0,0.025641026
35,0.03030303,0,0,0,0,0.060606061,0.060606061,0,0.060606061,0,0,0.12121212,0.12121212,0.060606061,0,0
36,0.028571429,0.028571429,0,0,0,0.057142857,0.057142857,0.028571429,0.057142857,0.085714286,0.057142857,0,0,0.028571429,0.085714286,0.028571429
37,0.055555556,0.027777778,0.027777778,0.027777778,0.027777778,0,0.027777778,0.027777778,0,0.027777778,0.027777778,0,0,0,0.027777778,0.083333333
38,0,0.090909091,0,0.090909091,0,0,0,0.090909091,0,0,0,0,0.090909091,0,0.090909091,0
39,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0,0,0,0,0,0,0,0.10526316,0,0.10526316,0.052631579
40,0,0.066666667,0,0.13333333,0,0,0,0,0,0.13333333,0.066666667,0,0,0.066666667,0.066666667,0
41,0,0,0.083333333,0,0,0,0.083333333,0.16666667,0,0,0,0.083333333,0,0,0.083333333,0
42,0.16666667,0,0,0,0,0,0.083333333,0,0,0,0,0,0.083333333,0,0,0.083333333
43,0.037037037,0.018518519,0,0.037037037,0.055555556,0.074074074,0.055555556,0.074074074,0.018518519,0.055555556,0,0.037037037,0.018518519,0.037037037,0.037037037,0.018518519
44,0.071428571,0.071428571,0,0,0,0.071428571,0.071428571,0,0.14285714,0,0,0,0.071428571,0,0,0
45,0,0.04,0.12,0.04,0.04,0,0.04,0.04,0,0,0,0.04,0.04,0.08,0,0.04
46,0.022727273,0.022727273,0.090909091,0.068181818,0.068181818,0.022727273,0.022727273,0.022727273,0,0.022727273,0.022727273,0.090909091,0.022727273,0.022727273,0,0.022727273
47,0,0,0,0,0.0625,0.125,0.0625,0,0,0.0625,0,0,0,0.0625,0,0.0625
48,0.086956522,0.043478261,0,0.043478261,0,0,0,0,0,0.086956522,0.043478261,0.043478261,0.043478261,0.086956522,0,0.13043478
49,0.052631579,0.052631579,0,0,0,0,0.052631579,0,0.052631579,0.052631579,0.052631579,0.15789474,0,0,0,0.052631579
50,0,0.020833333,0.020833333,0.0625,0,0.020833333,0,0.041666667,0.0625,0.0625,0,0.020833333,0.10416667,0.041666667,0.041666667,0.041666667
51,0.037037037,0.037037037,0.037037037,0,0.037037037,0,0.074074074,0,0.037037037,0.11111111,0,0.074074074,0,0.037037037,0.074074074,0.037037037
52,0,0,0,0,0.0625,0.0625,0,0.0625,0,0,0.125,0.125,0.0625,0.125,0,0
53,0,0.022727273,0.068181818,0.068181818,0.022727273,0,0.068181818,0.045454545,0.022727273,0.022727273,0.022727273,0.022727273,0.045454545,0.022727273,0.045454545,0.090909091
54,0.085714286,0,0,0,0.028571429,0,0.028571429,0.028571429,0,0,0,0.057142857,0.057142857,0.057142857,0,0.028571429
55,0.1,0.05,0.1,0,0.1,0.05,0,0.05,0,0,0,0,0,0,0,0
56,0,0.090909091,0.045454545,0,0.045454545,0,0.045454545,0,0,0.090909091,0,0,0,0.045454545,0,0
57,0,0,0,0,0,0.15789474,0.052631579,0.052631579,0,0.052631579,0,0,0,0.052631579,0,0.052631579
58,0.027777778,0.027777778,0,0.055555556,0.055555556,0,0.055555556,0.027777778,0.055555556,0.027777778,0.027777778,0.027777778,0.055555556,0.027777778,0.083333333,0
59,0.032258065,0.016129032,0.11290323,0,0.016129032,0.064516129,0.048387097,0.064516129,0,0,0.016129032,0.032258065,0.032258065,0.016129032,0,0.048387097
60,0.21428571,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0.071428571,0,0,0
61,0.037037037,0.037037037,0.074074074,0.074074074,0.037037037,0.037037037,0.037037037,0,0,0.037037037,0.074074074,0.11111111,0,0,0,0.037037037
62,0,0.01754386,0.035087719,0.01754386,0.01754386,0.070175439,0.052631579,0,0.052631579,0,0.052631579,0,0.01754386,0,0.01754386,0.052631579
63,0,0.03125,0.0625,0.09375,0.0625,0.03125,0,0.0625,0,0.0625,0.03125,0,0.03125,0,0.03125,0
64,0,0,0,0,0.04,0.04,0.04,0.04,0.08,0,0.08,0.04,0,0,0,0.12
65,0.04109589,0.054794521,0.01369863,0.054794521,0,0.082191781,0.02739726,0.01369863,0.04109589,0.01369863,0.04109589,0.01369863,0.01369863,0.01369863,0.04109589,0.068493151
66,0,0.2,0,0.05,0,0.05,0.05,0,0.05,0,0,0,0.05,0,0.1,0.05
67,0,0.034482759,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0,0.068965517,0,0.034482759,0.068965517,0.034482759,0.068965517,0,0.034482759
68,0,0.16666667,0.16666667,0,0,0.16666667,0.16666667,0,0,0,0,0,0,0,0,0
69,0,0.095238095,0,0.095238095,0.047619048,0.047619048,0.047619048,0,0.047619048,0,0.047619048,0.047619048,0.047619048,0,0.047619048,0
70,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0,0.2,0
71,0,0,0.033333333,0.066666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0,0.033333333,0.033333333,0,0.033333333
72,0.023255814,0.023255814,0.023255814,0.023255814,0.069767442,0,0,0.023255814,0.046511628,0.023255814,0.069767442,0.069767442,0,0.1627907,0.023255814,0.023255814
73,0.035714286,0.035714286,0.071428571,0.10714286,0.035714286,0.035714286,0,0.035714286,0.071428571,0,0.035714286,0,0.071428571,0,0,0.10714286
74,0.03125,0.03125,0,0,0,0,0,0.0625,0.03125,0.0625,0.03125,0,0.03125,0.09375,0,0.0625
75,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0.13333333,0.066666667,0,0,0,0,0.13333333,0
76,0,0,0,0,0.058823529,0.058823529,0.058823529,0.058823529,0,0.058823529,0.058823529,0.058823529,0,0.058823529,0,0
77,0.024691358,0.049382716,0.024691358,0.037037037,0.012345679,0.074074074,0.024691358,0.012345679,0.024691358,0.037037037,0.037037037,0.037037037,0.024691358,0.037037037,0.024691358,0.024691358
78,0.038461538,0,0,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0,0,0.038461538,0.11538462,0,0,0.038461538
79,0,0,0.071428571,0.035714286,0.035714286,0.035714286,0.071428571,0.035714286,0,0,0.035714286,0,0.035714286,0,0.071428571,0.035714286
80,0.06,0.06,0.04,0,0.06,0.04,0.04,0.02,0,0.04,0.02,0.02,0.02,0.04,0.04,0
81,0.031088083,0.025906736,0.020725389,0.010362694,0.041450777,0.051813472,0.041450777,0.031088083,0.056994819,0.025906736,0.051813472,0.020725389,0.03626943,0.03626943,0.046632124,0.020725389
82,0,0.03125,0,0.03125,0.03125,0.03125,0.0625,0.03125,0,0,0,0.0625,0.0625,0.03125,0.03125,0
83,0.090909091,0.045454545,0,0.045454545,0,0.045454545,0.090909091,0.045454545,0,0,0,0,0,0.045454545,0,0.045454545
84,0.076923077,0.076923077,0,0.038461538,0,0.038461538,0.038461538,0,0,0.076923077,0,0.076923077,0.038461538,0.076923077,0.076923077,0.038461538
85,0.0625,0,0,0,0.0625,0,0,0.0625,0.0625,0,0.0625,0.0625,0,0,0.125,0
86,0,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0
87,0.012987013,0.077922078,0.012987013,0.025974026,0,0.038961039,0.012987013,0.064935065,0.064935065,0.025974026,0.051948052,0,0.012987013,0.051948052,0.025974026,0.025974026
88,0.10526316,0,0.052631579,0.026315789,0.10526316,0.052631579,0.026315789,0.052631579,0.026315789,0,0.10526316,0,0.052631579,0,0.026315789,0.026315789
89,0,0,0.06779661,0.016949153,0.050847458,0.084745763,0.016949153,0.033898305,0,0.06779661,0.016949153,0.033898305,0.06779661,0,0.06779661,0.016949153
90,0.024390244,0,0,0.048780488,0.073170732,0.048780488,0,0,0.048780488,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244
91,0,0,0.052631579,0,0.052631579,0.15789474,0.10526316,0,0,0,0,0.10526316,0,0,0.052631579,0.052631579
92,0,0,0.15789474,0.052631579,0,0,0,0,0.052631579,0.10526316,0,0.10526316,0,0,0.052631579,0.052631579
93,0.037037037,0.037037037,0.037037037,0.018518519,0.11111111,0,0.055555556,0,0.018518519,0.018518519,0.037037037,0.037037037,0.018518519,0,0.018518519,0.018518519
94,0,0,0,0.1,0,0.1,0.05,0,0,0,0,0.05,0.1,0,0.05,0.05
95,0.034482759,0.051724138,0.034482759,0.086206897,0.051724138,0.034482759,0,0,0.017241379,0.034482759,0.034482759,0.034482759,0.068965517,0.034482759,0.017241379,0.017241379
96,0.041666667,0.041666667,0.020833333,0.020833333,0.041666667,0,0.0625,0.041666667,0,0.0625,0.083333333,0.020833333,0,0,0.020833333,0.020833333
97,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0
98,0,0.047619048,0.047619048,0.095238095,0,0.047619048,0,0,0,0.095238095,0.047619048,0.047619048,0,0.047619048,0,0
99,0.034482759,0,0,0.068965517,0.068965517,0.034482759,0.068965517,0.068965517,0.034482759,0,0,0.068965517,0,0,0,0.034482759
100,0.047619048,0.047619048,0.095238095,0,0,0,0,0.047619048,0.047619048,0,0.095238095,0,0.047619048,0.047619048,0,0.095238095
101,0.052631579,0.070175439,0.052631579,0.052631579,0,0.070175439,0.035087719,0.01754386,0.01754386,0.01754386,0.052631579,0.070175439,0.052631579,0.052631579,0,0.01754386
102,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0,0.2,0.1,0.1,0
103,0.045454545,0.045454545,0,0.045454545,0.045454545,0,0.045454545,0.090909091,0.045454545,0.045454545,0,0.045454545,0,0.090909091,0.045454545,0
104,0,0,0,0.083333333,0.041666667,0.125,0.083333333,0,0,0.041666667,0,0.041666667,0.083333333,0.041666667,0,0.041666667
105,0,0,0.052631579,0.052631579,0,0.052631579,0.052631579,0,0,0.10526316,0,0,0.052631579,0.052631579,0.052631579,0
106,0,0,0,0.058823529,0.058823529,0,0.058823529,0,0,0.11764706,0.058823529,0,0,0.058823529,0.058823529,0
107,0,0.05,0.1,0,0,0.1,0.05,0,0.1,0.05,0,0.05,0,0,0.1,0
108,0.021582734,0.071942446,0.035971223,0.021582734,0.021582734,0.014388489,0.035971223,0.050359712,0.035971223,0.021582734,0.028776978,0.035971223,0.014388489,0.050359712,0.014388489,0.057553957
109,0.08,0.12,0,0,0.04,0,0.04,0.12,0.04,0.04,0,0,0,0,0,0.04
110,0.025641026,0.044871795,0.019230769,0.038461538,0.044871795,0.038461538,0.032051282,0.019230769,0.012820513,0.038461538,0.044871795,0.057692308,0.032051282,0.019230769,0.025641026,0.025641026
111,0.056818182,0,0.022727273,0.056818182,0.022727273,0.011363636,0.056818182,0.022727273,0.045454545,0.079545455,0.034090909,0.011363636,0.022727273,0,0.034090909,0.045454545
112,0.065217391,0.02173913,0.010869565,0.010869565,0.054347826,0.032608696,0.032608696,0.043478261,0.043478261,0.054347826,0.032608696,0.010869565,0.065217391,0.032608696,0.043478261,0.043478261
113,0.025974026,0.064935065,0.012987013,0.012987013,0.064935065,0.051948052,0.025974026,0.051948052,0,0.051948052,0.012987013,0,0.012987013,0.038961039,0.038961039,0.064935065
114,0,0.047619048,0.16666667,0,0.023809524,0,0.023809524,0.071428571,0.047619048,0.071428571,0.023809524,0.023809524,0,0.023809524,0.023809524,0.023809524
115,0,0.14285714,0.095238095,0,0.047619048,0,0,0,0,0.095238095,0,0.047619048,0,0,0.14285714,0
116,0.046511628,0.069767442,0,0.046511628,0.046511628,0.023255814,0.046511628,0,0,0.046511628,0.023255814,0.046511628,0,0.069767442,0.069767442,0.023255814
117,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
118,0.060606061,0.03030303,0.03030303,0,0,0,0.03030303,0.03030303,0.03030303,0,0.03030303,0.03030303,0.060606061,0.090909091,0,0.03030303
119,0.073170732,0,0,0.024390244,0.024390244,0.024390244,0.073170732,0.024390244,0,0,0.14634146,0.024390244,0.073170732,0.048780488,0.024390244,0.024390244
120,0.0625,0.03125,0.03125,0.0625,0,0.03125,0.03125,0.09375,0.0625,0.03125,0,0,0.03125,0,0.0625,0.0625
121,0.22222222,0.11111111,0,0,0,0,0,0,0.11111111,0.11111111,0,0.11111111,0,0,0,0
122,0.086956522,0.086956522,0,0,0,0,0,0,0,0.043478261,0,0,0,0.043478261,0.043478261,0.086956522
123,0.027027027,0.027027027,0.027027027,0.10810811,0.027027027,0.027027027,0,0.054054054,0.027027027,0,0.054054054,0,0.081081081,0,0.081081081,0.054054054
124,0.13636364,0,0,0.13636364,0,0,0.045454545,0,0.090909091,0.090909091,0.045454545,0,0,0,0.090909091,0
125,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0.125,0.125
126,0.033333333,0.033333333,0.033333333,0,0,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0.033333333,0,0,0.033333333,0.066666667,0
127,0,0.076923077,0.038461538,0,0,0.038461538,0,0.11538462,0.038461538,0,0.038461538,0.038461538,0,0,0.076923077,0.11538462
128,0.055555556,0,0,0,0.055555556,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0.055555556,0.055555556,0,0.055555556,0
129,0.037735849,0,0.075471698,0.056603774,0.018867925,0,0.018867925,0.018867925,0.037735849,0.018867925,0.075471698,0.037735849,0.075471698,0.018867925,0.037735849,0.056603774
130,0.03125,0,0.078125,0.015625,0.0625,0.015625,0.015625,0.03125,0.03125,0.015625,0,0.015625,0.046875,0.03125,0.078125,0.046875
131,0.03030303,0,0,0.03030303,0,0.090909091,0.03030303,0,0.060606061,0.03030303,0,0.060606061,0.060606061,0,0.03030303,0.090909091
132,0,0,0.0625,0.1875,0.0625,0.1875,0.125,0,0.0625,0,0,0,0.0625,0.0625,0,0
133,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.068181818,0,0.045454545,0.13636364,0.022727273,0,0.022727273,0.045454545,0.022727273,0.022727273
134,0.025477707,0.012738854,0.057324841,0.031847134,0.025477707,0.044585987,0.012738854,0.050955414,0.0063694268,0.063694268,0.012738854,0.025477707,0.025477707,0.025477707,0.057324841,0.057324841
135,0,0.11111111,0.055555556,0,0,0,0.055555556,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0,0.055555556
136,0.043478261,0,0,0,0,0,0,0.086956522,0.043478261,0.043478261,0.086956522,0.043478261,0.086956522,0.043478261,0.043478261,0.043478261
137,0,0.019230769,0,0.057692308,0.057692308,0.057692308,0,0.019230769,0.057692308,0,0,0.057692308,0,0.019230769,0.019230769,0.019230769
138,0.01986755,0.026490066,0.072847682,0.046357616,0.046357616,0.0066225166,0.039735099,0.013245033,0.052980132,0.052980132,0.052980132,0.01986755,0.046357616,0.01986755,0.01986755,0.026490066
139,0,0.038461538,0.038461538,0.076923077,0.038461538,0.076923077,0.038461538,0.11538462,0,0,0,0.076923077,0,0,0.076923077,0
140,0.13333333,0,0,0,0.13333333,0,0,0.066666667,0,0,0,0,0.13333333,0,0.066666667,0.066666667
141,0,0.055555556,0,0.055555556,0,0.055555556,0,0.055555556,0.11111111,0,0,0.055555556,0,0.055555556,0.16666667,0
142,0.027777778,0.027777778,0,0.027777778,0,0,0,0.055555556,0.027777778,0.027777778,0.083333333,0.055555556,0.027777778,0,0.083333333,0
143,0.037037037,0,0.037037037,0.037037037,0.11111111,0,0,0,0,0,0.037037037,0.074074074,0.11111111,0.037037037,0,0.074074074
144,0.020408163,0.020408163,0,0.020408163,0.081632653,0,0.040816327,0.020408163,0.06122449,0.020408163,0,0.020408163,0.06122449,0.081632653,0.06122449,0.020408163
145,0,0,0,0,0,0.13333333,0,0,0.066666667,0,0,0,0.066666667,0,0.066666667,0.13333333
146,0.1,0.1,0.1,0,0.1,0,0,0.2,0,0,0,0,0,0.1,0,0
147,0.05,0.05,0,0,0,0.05,0.15,0,0,0.05,0.1,0,0.05,0.1,0,0.05
148,0.057142857,0.028571429,0.057142857,0,0.028571429,0.028571429,0,0.028571429,0,0.028571429,0.028571429,0.028571429,0,0,0.028571429,0.057142857
149,0.083333333,0,0.041666667,0,0,0.041666667,0,0.083333333,0,0.041666667,0.041666667,0.041666667,0,0.083333333,0.041666667,0.083333333
150,0,0.11764706,0.058823529,0,0,0.058823529,0,0,0,0,0,0,0.058823529,0,0,0.11764706
151,0,0.047619048,0.095238095,0,0.047619048,0,0,0,0.047619048,0.095238095,0.14285714,0,0.047619048,0.047619048,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,0.16666667,0,0.16666667
153,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0.090909091,0,0.090909091,0.045454545,0.045454545,0.045454545,0,0.045454545,0,0.045454545
154,0.045454545,0.045454545,0,0,0.13636364,0,0.045454545,0.045454545,0,0.045454545,0,0,0,0.045454545,0.045454545,0.090909091
155,0,0,0,0.076923077,0,0.15384615,0,0.076923077,0,0,0,0,0.076923077,0.076923077,0,0.076923077
156,0.026086957,0.0086956522,0.026086957,0.034782609,0.043478261,0.026086957,0.060869565,0.017391304,0.069565217,0.052173913,0,0.043478261,0.017391304,0.052173913,0.017391304,0.052173913
157,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
158,0.33333333,0,0,0,0,0,0,0.66666667,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0
160,0,0,0.090909091,0,0.090909091,0,0,0.090909091,0.090909091,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0.090909091,0,0.090909091,0,0,0,0
162,0.16666667,0,0.16666667,0,0,0,0,0,0,0.16666667,0,0,0,0,0,0
163,0,0,0.076923077,0,0,0,0.076923077,0,0,0.076923077,0,0,0,0,0,0
164,0.066666667,0.066666667,0,0,0,0,0,0.066666667,0,0,0,0.066666667,0.13333333,0.066666667,0.066666667,0
165,0.024390244,0.048780488,0,0,0.048780488,0.097560976,0.048780488,0,0.048780488,0.048780488,0,0.12195122,0.024390244,0.073170732,0.024390244,0.024390244
166,0,0,0,0,0,0.33333333,0,0,0.33333333,0,0,0,0,0,0,0
167,0,0,0,0,0,0.33333333,0,0,0,0,0,0,0.33333333,0,0,0
168,0,0,0,0,0,0.14285714,0.14285714,0.14285714,0,0,0,0,0,0,0.14285714,0
169,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0
170,0,0,0,0.090909091,0,0,0,0,0,0.090909091,0.090909091,0,0,0,0,0.090909091
171,0,0,0,0,0.14285714,0,0,0,0,0,0,0.14285714,0.14285714,0.14285714,0,0
172,0,0,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0.2,0.1
173,0,0,0.11111111,0,0,0.11111111,0,0.22222222,0.11111111,0,0,0,0,0,0,0
174,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0
175,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25
176,0,0,0,0,0.125,0.125,0,0,0.125,0,0,0,0,0.25,0,0
177,0.038461538,0,0.038461538,0.076923077,0.076923077,0,0.076923077,0.038461538,0.038461538,0.076923077,0.038461538,0.076923077,0,0,0.038461538,0.076923077
178,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0.33333333,0,0,0,0.33333333,0
180,0,0,0,0,0,0,0,0,0,0.16666667,0.083333333,0.083333333,0,0.16666667,0,0
181,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0
182,0.14285714,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0.14285714,0,0.14285714
183,0,0.11111111,0,0,0,0,0,0,0.11111111,0,0.11111111,0,0,0,0.11111111,0
184,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0
186,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0.125,0,0
187,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0
188,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0.14285714,0,0,0,0,0,0.14285714,0,0,0,0
